address,op_total
0x0007b9c4D506C6bE7B4A3D454d078Db5899172dA,196.534952388795
0x0008c5C7FE6F5893FBdbF8Dd446D359a2E950f65,52.49603874213562
0x000A3F6aE8DB4401B03ef1AFcf43f877758843DF,60.21126195812625
0x000B430F0dE96F5ed8760EE46D7fB65E1936725b,63.96222441693
0x000D839d5cB48327C5c9f8143c78B51c1a757BB9,225.0
0x000dbCA859b830104d1673ff6738f09B1e1e8331,55.6620827099625
0x000dbF2733Da51135c1b21C8EF71a3d474383F0D,312.997549052455
0x000F38c11De32dF3BFD065c37Eec99a00a42546f,235.8937578870375
0x0010c09bA07bC58Bd896A4E995e55C93ed7f8375,180.31902020530876
0x0010F47c77dDf2d12d84e4d1663987f61720bDE8,57.96351754734125
0x001138D374b1E38474a0f7818259419e9b44D26B,59.5365518043775
0x001182B3F2E26fbe3A8c7c6682999C2EaC59425c,133.7805083952425
0x00133BA6e82DcF19d4B800baA6b62F55AfC987C8,59.7935385850675
0x001366D3d52E78f625B214086ad15CD7E6444e7B,150.0
0x001418a3db539dCF91b6b427cA5B26977ad10489,1012.5
0x0014a30619f5966f3A1793629824d3578f85e088,61.20347895009625
0x0014ea9BBE130c8af7f00C8E61Fc07368bDaAf7d,600.0
0x0015f91e93996d7E5979bF32391a8be59aadd606,355.190582292695
0x00160ec5f232358FbEF941543F5eC3a94227Fdcb,56.860375671075005
0x00173C4cB23E6d876fcb036bA954A2F9cfCafA19,225.0
0x0017494299b5c1E7B267b477CA8F14fB8fBDECE3,70.63827289334125
0x0017E5e07384432a3aAffA0B66803765654C9646,62.2052233071175
0x001a530a6C6324AaF811446015Cf5BEb1dC44642,81.35248316900062
0x001A794b0973AA5384ae9B7140A767782c038af8,375.0
0x001aBa7087F49a135FFB121A40684416824E9C34,166.92091093542751
0x001AEF8094d70668247333c646A8e8Ecfd619890,129.55165716816188
0x001B4C33f260Fa3C52470259001E4E1c43a7a689,54.21366936167375
0x001C2113cFC6037E0Ea1015A7dc7289DE072e7fe,220.56836385472502
0x001d0Dc2c75513cddac86AE09CABe46FBe616146,51.004060275071254
0x001Fd2Ab86b5Cf5A3892F60048C5cc30DFaB081c,70.96462859674313
0x00201cfc48Ae96Bda7a778EE2B3377899931af77,123.7726994906925
0x00204aCd48E582f710652B264145102eDB0166A6,57.233769191194995
0x0020Fbbc255D18C1AF831964b29A34eaC4E8EF87,93.02580390995999
0x00210b60eB113B6616BDBaE8136F7cdcAb91bb9C,66.26107719632125
0x00211A126F86c58c4cFD8309B43387e8F533D75D,89.85461322782811
0x002153708F11f2651215059eEa30820Ee4d49FF3,305.316037719185
0x0021959D52127Fb5d76336a089fAB09Fb52cE389,225.0
0x0021c6c6c970f39031f0A9f01A9Fcc2aDA94f5E2,150.0
0x002307F4F366F595c05D611942360ba863C1aa94,50.074155819435
0x0023715104e790C1920439A444F777929Eb7c556,61.81657313988625
0x0023d9ffe7D793895c5dA5833d56c737832Ead2b,196.600600329145
0x0025d3f03DDd0B067DFB93eFb53500776F073FcC,65.81124143007563
0x002675A2050f7B9C4Ac72E01033e1429456f08bb,142.42266730519
0x00267f7144bF8941F21501C3CC96653336Da05C3,58.35108946183875
0x0026dd985dA16f70E9D9cF739b08C6cdF6A7f407,121.54800362707874
0x002748dB885D4CCfe3C7C92143f0805F4eBEEC01,2625.0
0x0028112A819a2FEA8802B27c8AbD755152F548bA,165.08778640644
0x002841301d1AB971D8acB3509Aa2891e3ef9D7E1,950.4121737949903
0x0029Ab135b5Be72168BF80F140D60a9264dbD0C5,64.00466083548751
0x002a87a8a2e2398522dcF9c4Ad11133d408aC393,534.2805035493465
0x002A89be7E66BF69C04FB3dd88568D315B9d5a9c,134.7795996486825
0x002A9a4A1c2a5bfB889833a1Af14eEC452bE86Da,178.2709614504625
0x002B5dfB3C71E1dC97A2e5A0A7f69F3e7b83F269,111.286293962475
0x002cfCe7088B9711D1df63E48EBc99C3c1b03C3D,119.55409673557502
0x00322843f6B20D35449539f5aD9CCC6De2B3fbeA,225.0
0x00324D6FdBAA17b1a5256F396319d513AefbBAcf,225.0
0x0032Ad386c07E6d1C6A7F6785Bfc69d4094c55A2,85.033546079
0x0033f47Bd54b89459b1Db4b5011Df7C8fa1A3D77,58.807539966955005
0x00342c5B8f464D3bbe2312f3183F47af3556613d,53.966747993357494
0x0034E7b3B215711420De5bCE17b2efBCD37C1031,200.1282794522125
0x00350949717bb9AB5E6FdCf7207DD7B7A43f6A59,225.0
0x00387e098254cD3673FAAa82A5C2de297112529E,55.532359964345
0x0038c9d58542A9eb58ddBB9b9454e0c39B5dfc2B,127.83509113409377
0x003980B19696718b2E8eD54beF8Bd9869Fa45187,74.737167638025
0x003A3Eb1a1D2ad3BeA19ae06324727bEEeeC2E34,90.9184720035625
0x003c9f72c550FaBB7ac70493d5cC9A4fe1702770,139.18267748570906
0x003E6f87C472409474514aa2Eccecb44114e0381,66.70720364874374
0x003F35595dce3187B4Fff2B5A2c4303f7158208a,150.0
0x00409fC839a2Ec2e6d12305423d37Cd011279C09,3500.0
0x0040DAAC32D83c78546ae36dA42A496B28ab09E1,225.0
0x0040Df12FDDd28be28f37152cB51c28b18f71135,66.7882450351425
0x00415764a621B01C5c235084C9bf408C34a908eB,110.9191867570275
0x0041B0239420DebF7885433d09AE4f274d3d8AC3,85.47110678575125
0x0042D6a66560fc330016e3e0Ac8650F61836dafD,150.0
0x0043859dE73f1bEC4b123Eb9311436c299B38Bf5,53.976111200209374
0x00446F19566fD3B1291ce83e43Fef3Be8AE6753b,60.77689648864375
0x00454B664A7f97979440967F404618cBdC8dB6e7,74.71540764629
0x0045CB2b22bc2615A09a90bDA866fF272c893906,225.0
0x0045fa93DEDB0af02956f7D7C306b34263688872,97.54679538793125
0x00481898361901F3E49bfE3e40872d09E93C2C11,76.97907354090626
0x00482A63F8E7708EB212BD9F7cd15E4cf8B68618,149.20172644459686
0x00487A69Eb0C2Cf4436469422e98D020dfAC387b,55.86178069497812
0x00489dDbF5aA399EE576c066a25cc908e038721f,576.2755916591251
0x00495aCCDC2650422E3eAAD6e94A2E8CcA7e37ce,86.94741926976562
0x00498C8EeD45FdD106Fe1C6a69d96DD4B6e8175A,58.968386054587505
0x004b639bbAa7ad8696e50017B6b45872c64Cf7c8,104.66440950671063
0x004bBE8190d11Df362037a05CD170596366b8467,150.0
0x004db5888e91A298d2a54d480683B1a4F86ff351,150.0
0x00517b07DB18A4210276398fe3fab14Dc60F495C,56.637922733424375
0x00578e0A0d2B7D7AB3B0b7B81822B3E72B470DEd,69.96704883760249
0x0057BD83a142Da84B6404616C683e21e7Dd6fA5f,609.2604494850852
0x0057Be07BEEF5D9B4Beb9e2d147906e83d1915C8,3008.623934759953
0x0057Dde1D8a0CC7AA68dc5Db7F00D21Cd5e12AFC,79.19376514317
0x0058b016648471Aa07C88F7a848e89311c20C03A,72.802039962815
0x005b12F5b7c22b497528fa0A6Bc81510748fB58E,600.0
0x005C3bc0Dce03B2b7EA926EeE3C869Ed471b23f2,225.0
0x005fe151D9185a30A11B3Fc7233ca3b2cfee7EC5,115.594002437905
0x006059c30d9BF772f60396D6D33d94d0f4CaC9B1,113.35560302116
0x006254729AD977042210071B2E118C82739a191b,323.39383286421
0x0062A2778e9aE57E23c58afeC4df158b329AB24e,91.82399495129499
0x00651B9E2924f1a5B63F6460832ab211E5829190,375.0
0x006842e42469CedeFF10cB7C678C342a1B729Bcc,61.817078741115
0x006AbE463c1d6A6eC1eCE0B2AFe7415E29d0d2D1,127.28707471573
0x006B6255a5B0367cd5f501124f48AB6A93987F52,117.49981756914062
0x006c77e68d2cE85db549BAC376b4C7283A332447,389.539668424745
0x006e19101CAC0FA8740d6E39768e83b957c5C06C,114.61760372117811
0x006E90bDD1A6203165d578b529152C03Ac890314,150.0
0x006fD9F7547c8b7320eC83EB253F09a69cDd8452,137.67460846731
0x0070D488391E2194ACf941EDD6e84Dbd19F170d8,59.0636357438875
0x0070F51f45a0bA576696bFAc83f879Dfd8278D72,91.71412914519
0x007154aBE399806F2a86a4927106eb503c5E61c3,87.32916165135875
0x007404dAcdA007a29237891Cd44cE9f29a851100,69.478783873335
0x00742F58be8B081F231847d90609753092DFF0AF,67.09732172822063
0x00757438f320d3e53AcC25B168361a9F7e66d17D,80.76585765435375
0x007678a2Fb7EE0E04a6B1ae37ff7fd6CFb22046A,72.73333527140375
0x0076A79330fb40E6EDA04A5777B38f4b5bBA64d1,98.64998381006001
0x00779b79BB1Ec71CE36340c1128687C61cFb0feb,89.5533593845375
0x0078f290838ee72228944A716145AAD0F2a384d5,55.39623402220687
0x007a2196a903B2AD51AAD88a7b158Eb72188AdAD,150.0
0x007af2913b8982292a53f9790011CCEB6952956B,96.19977046444687
0x007Cf924b16a5c2cB80EA2178b5534392653D178,83.35010835043376
0x007d982A68e76BEA3E7f898C5a47808298B93867,150.0
0x007f77B222086052e8aeBCA83F969B012884E49d,102.28957773546188
0x0081AD7C12293B86bb760F1b5bfbABeE4B7315F2,61.66534762066126
0x0084ACC56B67FdB4D17984DB07AFA1A11BA395B2,53.282639400321244
0x0087500a23E9c1d882dd888244840c50756E2447,267.598350896515
0x0087B8616714e74d681430bf4F9A1189965bB16F,719.9108336108194
0x008C329fFe861f8e0B1C83Dfc14Aa134DC4B5a6D,225.0
0x008d7a063Eb5F7C706b72Fbe48ce532deFe153D1,67.89420718548875
0x0090440c9A8bF9B8CF6B3e9Bef34a92aD55bBd54,74.88293144962876
0x0090720FeD7Fed66eD658118b7B3BB0189D3A495,225.0
0x00946a69876b5a17295E8e3e0Dd065501E57771A,55.921227990445
0x0094CFbA72eFCAfe4d45C257a713414B9502a348,72.51427332838875
0x00951c1d1241f9bE0Ef5A55a1755fa49c5629eBd,162.44218928644062
0x00958684dAb34Ce23477891E4102516C1599e27F,70.55379200285626
0x009619212d2a0E1044509D4369bD63Aa3059aDCa,150.0
0x0097495DA85482aD44275B640dc9b95d0A462128,225.0
0x0097A33AF4FF660Ac1131692AA776D870B76dA85,150.0
0x0097DDAA5056A72D4B50449DC0D1905820f7aFaD,88.3094717200875
0x009C07CC41a358176C97b525284D50F4960BC939,375.0
0x009cEe532e73ef20832FdAA259a6D0c80106DfD8,102.751915375935
0x009d82EDEeA43d1076aa2510712dE7f85B2b1C9d,136.38112021018125
0x00a091bD8F56D6295Bc008f14B43b40095B78ef2,75.41099073264499
0x00a0b4681dC883f2B121Cc7bf6103944b397cf50,69.82459771216375
0x00a0d80d9a6d4627E656ea84E8aafA48F294f02e,67.09703379699
0x00A0dA1Ba7ccDF91B3c396a2249Af2d1F9Efce5b,97.857245590515
0x00a1747523007e3E031fD74BAB0d21518222afFd,57.683939090981255
0x00a2aDda53729A7e1FC77Bc001A836710F0f50f5,1200.4974904762214
0x00a36bF34C91e0f240b287fA1fb510a0B0479fF9,97.7222076137
0x00A3b5c51978d95202d3768Df92D19eB036Eb166,100.45065275326374
0x00a3D4e0134Ff2046e9C9B83D3321625bA3DA1Bd,117.90334931853249
0x00A4911Eb29e83B59B2b02aCb94705d38cB4679b,62.63768545733625
0x00A4aC8F3B72076C4f77E46f9a905b96a8204974,98.18258971643064
0x00a53174cbdf6FaCF4d4c176E1166610b4aE1d4F,59.24391202695249
0x00a56eA9994D689A762Fce1633755Cd71d6eB869,55.28623665996625
0x00a5Fb9D4F2D8d6e3Ee97Af8b905F81d5a1A865b,57.4920101727225
0x00a8647bA41BBe491a68F310F237C0b05193DD2E,146.436888152
0x00a969B5AF9C9ecBDED435C980923B088A108E02,66.530674289225
0x00aB97c782c661fb3D08C96dce06176938101211,97.38213729925626
0x00ad7cc21985C223C05e5543694066E806172561,150.0
0x00B26cC27B87364e1008aCbB724B783916ebac34,51.23306899786
0x00b29FA03E2E678C9751294C64e84113DEeBa5c3,62.44232397031625
0x00B37666C4B90206fb145e29CE59b2aCaB85375b,65.48747997614126
0x00b3eCC795d7f3C3a0416be0784c43B652D5f4Ca,330.74535619437495
0x00b51820A9d027Fb2DE9eb58d898db0179eaD8B4,71.12437202362688
0x00B555Ad266C51C5f24B714358917bF1A2fDaAaF,56.12312225051875
0x00B591BC2b682a0B30dd72Bac9406BfA13e5d3cd,59.18039653596375
0x00b629a96Bc7e3558284845BfD9fDa997446aC17,80.91003951672374
0x00b73051D08718c702831B8D5F9094D17995DB3A,60.39024048406688
0x00B7C84DbBD871A8eb209138174D1ef378F015a0,284.28721409997
0x00b89268ABa8eEf7BE5a78E773CA73a218AA2f3a,89.95953769364125
0x00ba280c55643f707e23376c948BE41b5468eF58,225.0
0x00Bb0aB4c76108781AE5DF3A3e4919C27d21261B,56.689914112029996
0x00Bba8b70581C0181e90A4e84372be6F2943C32C,150.0
0x00bc203D37F6891965797F728119c38137f06D30,324.932826182915
0x00BCF67d1b1B79A19156fE1c29c10b3E0E607f5d,79.42229282808624
0x00bD1072565D923ee224bF7e0d5CC843Ab83DddD,150.0
0x00bDF8A5e236dD8CbdAD9CB1E46a7CFf27ef294a,733.46213124567
0x00Be49DBa98254e508e13226dC9F459E62E2c934,70.95562334745125
0x00BE6d3b91C3c0c5fda35a5bcC25E5739b9B9f03,58.8778027950175
0x00C195e7664D9211d2C2ebD3abC40D360f203d32,61.6418338867075
0x00c63130ed93977f50FB5Ee52f5BeE0dF02b15B1,91.3081007105025
0x00C6A1a5f61558491Bc8CEdA03Fdb4658513CcEA,122.543360710075
0x00C7ecc4187F239e09D4cFeA5aBe6d3c18f923bC,145.85015056283623
0x00c86E5946b60764Dc788D1BfE778B9ddeB4F823,81.51422237319937
0x00CA65C09ceEA0844AF79d77E13f466067c51410,144.90214416163252
0x00cb97487391d0ac7819C77098dbfd75b1d76787,150.0
0x00CC6Fe1c150fa1935e8261685FF5ff61FBCA943,52.3587319523725
0x00cd12D8615F2F58f02b91F859eEAEc9F015146f,69.351878115685
0x00cDEbc042C87C95e439E1AeFa0Bd3a8014dA577,2625.0
0x00ce049D0624a087473A4bd5078AC90Ad25175e8,373.03552941216503
0x00Cf0b095C0d2a4DF181e5364fbc819bE84984Eb,54.48563843720875
0x00D091B2B83D76eF7afB512f98DfD9DB93cD6DC1,72.39975979136625
0x00d2E45938811353506a12cb7a0bDE2a50E0947B,93.06498087879001
0x00d4C071966169A82E999c99cb9468052aD506ee,101.78236282161875
0x00d4c898A44fC66DA4a4ccc2997929C95a565041,115.36450337592376
0x00d5BE1832300F59a914c78E25acba7fe0568A91,277.99158545839066
0x00d5cBF97A6e9786A1a270c4B4404C81d59D643B,277.4612702590906
0x00d69A76fCBEEdc4d44aB8F7c02f88f5FC98067d,375.0
0x00d7E92153a9B35fedFEde04D19C7DC5583082a9,52.94181840274125
0x00D8538814212b27B78F80B678867F57b1c58Cac,139.84456758897937
0x00D878fed72bfF1dEF36B4FB7Aa0d52Fb22521B3,65.47982616740812
0x00D93262c00311349B21B8982E277F43338F7302,257.96529720994
0x00DACfD769BC30e4F64805761707573cB710552c,61.66048562287812
0x00DB89a21E74A134Ec45d9414aF1c6B1d9e807F8,150.0
0x00dc975c94B7e51768966f09C78E54AD0eccc410,186.07179460354502
0x00DdE8eED75884F3793bf49b40DF36488d5FEf2f,506.49376530922
0x00DE166B92056F68E28dd296b293bd08E66C500d,65.1705267862575
0x00DeFf19ad847bB809450f2b1F656d018529c9d0,116.9345333857925
0x00E1F1c3E3116a392C3227927513249b47072403,50.1463549229475
0x00e3C87834cad296a68a61a9DF5cb85A578Cd5D4,159.04244132943563
0x00E527cf1F4FdB4c79744F1E49cBB1Ed2B8E63ba,375.0
0x00E6128EC492536094967F6dd0BD2c2971d217df,131.77076531368124
0x00E68bf44d11681A9b52c944d690234d4e192994,95.0377121701275
0x00E773567BCB92144e4b18756F17376701Cd4374,94.14884095487
0x00E7a1181A32d03bB17f34F2903FD86A4370027b,68.64680455154
0x00e80cc289C9ed6630316cF36Cce61E4a9802e13,150.0
0x00E8281FBEF8E201F8313EBb853Bad3325d383aC,62.50876837530563
0x00E9721Bdf32E8b9EE02aF88C885dcD2866762Fd,87.23590511063
0x00Ea6717cC4F996c1A577547BEDCf46255c7BB4a,324.10772544745504
0x00ea774D49E1728294cBcFF2268072D46959b941,225.0
0x00EAE0f664682F868988372B1495EdfFd4C7E488,519.6656097217041
0x00Ed0914d0DC4eCBa5810529456D09C87a245b94,172.69924714144372
0x00ed1be43cf107697314ee23e0988FE74b0bC5EE,126.65056209132186
0x00eeef894af67E34e89674c2DEC8E274EF5E8A9B,50.407356670365
0x00eF535671BB9c13D195c5Cc2fa3a65f522B764a,73.24990296954375
0x00EF5A04D4B6A0aa4AA65D137d35Dc74e6B56345,134.1082412263575
0x00f0Df30fF796dC5EbD37F468FC6A7d731625a5D,225.0
0x00f4E4B5B84014FA1A0C8B63991A52CD13AdcF38,52.19613295123
0x00F58eFDCF22663a1e24b1D58dc0f13768c8AA00,58.3563416928775
0x00F9C5776f4D4B9De0972161089165313f9b3438,75.8512151036425
0x00FdDf15962fd7a4381E83dC82645Cf2a45db33D,763.3255802894365
0x00Ff21C847F4e6ea9D10422Ab35E1A8614aF6e77,83.02820109512999
0x01004bEa6919b67C1475756EA75019F3Bdc40679,863.7792406729251
0x0100e22f222753f6021abEB3F7E4AF4c57467cc9,328.10202763880625
0x010198EB54A6dBb249ce533078D4917C4aF21946,57.29171024835125
0x01030F69EA0F2e49d878836b090B617BdC1ab8fd,95.1568208407475
0x010340bf5caBd5f2e833212650C18752f15f142c,50.8191083146775
0x010349096105E83557fD8ecc2b269d2d2DBFf593,121.52479887712501
0x0103be38A99dF81BB4A5784512700ebC412B459d,105.1207628220875
0x01041e0623Eb6De98EDA23f45FFC766D6bd8B7dF,118.12523097510875
0x01043868e5079cE26ba2694638B2282Ccae7BA53,371.7794542280219
0x010506ad696FF2b9F757Fe072Dd35caE293E8dEb,241.96549342386876
0x01074d30C7e968C3A88149A7cf0DdE9aEAE79992,106.39852947593249
0x0107A6972E279d56e6F35d009Dd4f730cba9d9fa,104.65688661572625
0x0108f0D765bA8dFd59f726DDE8696Ceb77751173,61.50625882105876
0x0109b45CaC4021B58930847C4329Fd6722e7aC2A,62.503560327859994
0x010AE26EbB8054b2458262a4c171B58D5405760B,72.2227282626275
0x010D8884Da48e66AD9E3509eea19fb4D3Af0F6c5,177.66710430939938
0x010e2E245b1E30f17d5AE626c8b281B10fBEA1c4,108.76025233604375
0x010EDD5961f9E35947dE89104639452394e653bB,81.89060633930501
0x0110ab9c9eB4B282cB33EeD49e03c8e44684504b,51.634230817209996
0x01117E94f863AcafB8F0Db5C05F5Cb58a20E16A8,62.776722101161255
0x01117f54E89132a68a38d5CE938cC807CB597960,150.0
0x011211eC9576923988C2Fe5aA3a362528c4e7e64,187.65678718629377
0x01121360130bCA4949e04b8A5fD329af32ACBe34,76.70181055664999
0x0113df0486d293598837A778364c79BEdE118f3F,59.60056832680625
0x0117F86837101f4D5242564821f7CB28e6c78bA4,83.64111751216124
0x011A8c19B554A6e7975835Fc6404f5CC95Be1c19,82.217381690515
0x011AAf6b967623Cfc55b8FF7fa178fAa0b9C0703,67.12881346110251
0x011aeda0e46a82C27704A5a1c9FB8dB60c094468,148.35561560193125
0x011B18C08a0B7De4d2eA5cfcFf2eF8eFfEf6e619,56.48816095330874
0x011dddd5B5470d2818BFFb400B4E38949Fe21ac3,61.72801363445375
0x011e4dA8332a7cd0A3c8aC60921647B8Ca23102e,179.241117439545
0x011f4fAb145210f8Bde8EC77CB360CeA0949E262,110.73180726034687
0x01205cB08edca867C9386e85371DC109E726d572,56.85527971413
0x01207B3C2CDae2cceb50C06027d3Da8460F8D220,150.0
0x01219Fc2f1da64Bc03b1d85252C4d721C01ec347,104.71938094415499
0x01238bA1B264777c87Bc8e0d1dA19E923A5E178E,593.0571754962956
0x0123E230C261e026C476A21fAE07De3Aa55aC870,136.09103947954497
0x0128cD2Dae8c8de4B6cCc48289e934b3d3057D35,600.0
0x0129E1cE5f841424F9051EAed0F4DcBDd5FDBC5F,304.60514777018716
0x012C213E4Fa5144ed956066499eB5e9E0fe2F57b,150.0
0x012C6934d9e8e1422A48Af53948754b58F373169,213.35789695757626
0x012d0A5f1E887e9EbA55cc45C387009752892Ef5,59.64402500958875
0x012DB66110d211E5Aa15171b15265384f22Fd1De,262.57143535234593
0x012E414b3043E5de1714Cc0a03fA6E0125EFD80E,1012.5
0x012E868121DB86b3dAc062F58cdC797c8879Ce7E,143.22606999045186
0x013108DA0dFA523Aa9F7B4e469D2f1C03B96a6BE,110.15180571445312
0x01328e82Fbc87D90fcfE7EE3a7932a6Da3148f5B,587.8231529140199
0x0132A3087DeF8f8E8addC7D8a96cd349A92016E8,108.75974332277187
0x0134755E4298083d9C4253e06bE882D02ceF0884,71.99442035295624
0x0135111a7F054FFCbBF429CCdB983724a87b4009,88.88726650692875
0x0136B00bE94eD8Ea798F40e37135596337305461,629.7685541483174
0x0136FC6143f26F149d28Ac0A3ea24Cc7689cfdc2,65.27815674234375
0x013731D58332AEf3324EE9fAaEDF2386BE553f20,63.10842839534875
0x013738Dda211Ae9988CE34a5b0460e64299abcB5,75.60223403088125
0x0138c0a6c4930A69487e796d03030E269C24d5F1,52.59047955084
0x013B1E74BffA507d52AecAC6A6F99b500d1D6f55,53.95141418139563
0x013Cc394844Aa993D73ca9a08D89dD6d046F3BCC,125.28915348852813
0x013cF8AfDa4d6739fc585734f2D4A01F9deB99e0,150.0
0x013F059f9553ebEd78622455cb3D11B2E56e08Bb,150.0
0x014131646b75e9a61533b517B773D7B8E479AA50,123.384936166365
0x0142E4928bD999cF854eA7764108b3e66B64B902,152.45689416722
0x0144A694Ed64E83ECA9Ea8b4804ADF228297D984,188.85075051871874
0x0147e150D6bcBB2150959ba4a8b16f7a9D3fEe84,1044.9187203359502
0x0147F0Aa627bf209fD7cd3ed34C6637A8969A4A6,225.0
0x014Bd2092b57b0aB1a0DF6EC6dF615E4822A2C21,672.7258232197537
0x014DC596837d78f32bA9c2B52E0f47bE7CFB885e,150.0
0x014ede16Df8Af46D387A16e1BD9e1a54A3AE106e,173.22100237851498
0x014f79d3852Cff7A5541B9F73552c1420DbCa786,99.84036316250999
0x01503DC708ce3C55017194847A07aCb679D49f47,83.0418612134475
0x0150C608A25176C08d9bc8B43d0dC64e4C9f4a58,94.27784005417499
0x01521f06C55526a7fFf11236B9a4ea65986bc1b3,85.39362455150312
0x01526B5dF69437D3f198bA99a2eACF843dF7be83,111.40843129357873
0x01535764501aE1DcCD6a7A4452e1368e4a32C83b,90.87777001309
0x015414E97A482B3D26a431e3915b4B8235BE9674,59.28692965144374
0x015455ccc1713f5637F850741DCf0C1d8DF819dD,64.90505194597125
0x01561645BeA0F28710f7117754846c9211818d67,150.0
0x015812A00cEF0020DC9ab6db1e2819CedA6146d7,55.888385478471875
0x0158dDAc3390fC121511f11dfb252564fc323E0D,55.22652203453063
0x015a2C6080F554AD428632a89A0743FCF766eaCC,69.09338383376
0x015Ba73b866c0FACfeCC84fE90d72ED1f4598380,64.35706145669374
0x015e17de5Fc58DCE5E5d1F45c9d50Ec2b534417B,142.91322078234376
0x015E639910e8690FE1b9e6Cbe22E4F9A405D33b7,139.75228133870627
0x015f5453B1bd84C6955560e90A453dC9F634370E,105.20636345415376
0x016069d9862bd53B80509EE6938d9C49D6efb17B,116.85647845959501
0x0160C3cC49a2c55C9dED455023e58D5c1a6D3761,118.62014407019998
0x0160E979decB13ecA3AD18045dF76E3668bA4211,127.91858401767813
0x0161d1Cc10116bb2a073A0c293d5E4F1a97A00b6,65.74138972796563
0x01636f2432dE5DB1a57633c5dc5BDAf830a15b14,51.52441477156312
0x01650A260F652C3FE649324EFdcE386746171E81,77.98458973195
0x01676C9D76Fe3794aC94B8C44309c466E622e135,58.68681447449688
0x0167761cC64BcC6FA1C872314657035f5591AC9b,150.0
0x0168459886Bd2Aa322c18ED0b209887095aFcACb,82.30067602670937
0x01684ded0415d64E03A15eA6e5413236E260B057,61.853251502065
0x0168bE6608a1B7A91612E1437F8BE4cAcb600057,52.3016819635475
0x0169092285C85273eC98F8A51932879502e2501c,90.74493722619125
0x016937D01548a3Eb188E92eee46487978036D63A,75.36878627493188
0x016D3e282496fa9eD5c58C5b3412A4939B4Db357,150.0
0x016D933cF92434F2A2A4F6Ae973Adec154Ad2d69,375.0
0x016DF31d2Ba10863283DBCf1251cc52b333C7bd9,97.66660455798376
0x016F17DC99e1fCbE08e6bF62A42f632340611b36,375.0
0x0174c275B0e8226EEB199bfBBb6b5B30eC3D9135,182.10315125037
